id,public,gender,region,age
81294,1,0,"presovsky kraj, spisske podhradie",0
81295,1,1,"zilinsky kraj, dolny kubin",0
81297,1,1,"nitriansky kraj, tlmace",0
81298,0,0,"banskobystricky kraj, ziar nad hronom",15
81299,1,0,"banskobystricky kraj, hnusta",13
81300,1,0,"kosicky kraj, kosice - okolie",14
81301,1,0,"bratislavsky kraj, bratislava - okolie",19
81302,1,1,"kosicky kraj, trebisov",13
81303,1,0,"trnavsky kraj, piestany",18
81304,0,1,"kosicky kraj, kosice - okolie",0
81305,1,0,"kosicky kraj, kosice - okolie",15
81306,1,1,"kosicky kraj, kosice - zapad",18
81307,0,0,"presovsky kraj, presov",0
81326,0,0,"trnavsky kraj, senica",0
81338,1,0,"trnavsky kraj, trnava",17
81342,0,1,"trnavsky kraj, senica",16
81444,0,0,"trnavsky kraj, senica",17
81518,1,1,"banskobystricky kraj, brezno",16
81520,1,0,"banskobystricky kraj, brezno",16
81521,1,0,"banskobystricky kraj, brezno",0
81523,1,0,"banskobystricky kraj, brezno",15
81532,0,1,"zilinsky kraj, cadca",0
81533,1,1,"bratislavsky kraj, bratislava - devinska nova ves",16
81534,1,0,"trenciansky kraj, prievidza",0
81535,1,1,"zilinsky kraj, namestovo",12
81536,0,1,"banskobystricky kraj, lucenec",13
81537,0,0,"zahranicie, zahranicie - usa",13
81538,1,1,"kosicky kraj, kosice - juh",108
81539,1,1,"trenciansky kraj, partizanske",0
81540,0,0,"trenciansky kraj, puchov",0
81541,1,1,"zilinsky kraj, liptovsky hradok",12
81543,1,1,"trnavsky kraj, hlohovec",15
81545,1,0,"trenciansky kraj, banovce nad bebravou",12
81546,0,0,"banskobystricky kraj, zvolen",0
81547,1,1,"kosicky kraj, dobsina",11
81549,0,0,"zilinsky kraj, zilina",0
81550,1,1,"zilinsky kraj, dolny kubin",0
81551,1,1,"nitriansky kraj, nove zamky",0
81552,0,0,"presovsky kraj, sabinov",0
81554,1,0,"presovsky kraj, spisska bela",0
81582,1,0,"presovsky kraj, kezmarok",0
81612,1,1,"nitriansky kraj, surany",19
81638,0,1,"presovsky kraj, svidnik",23
81653,1,1,"banskobystricky kraj, brezno",16
81661,1,0,"banskobystricky kraj, brezno",0
81747,1,0,"kosicky kraj, michalovce",0
81748,1,1,"zilinsky kraj, trstena",0
81749,1,1,"presovsky kraj, spisska bela",0
81750,1,0,"banskobystricky kraj, zarnovica",0
81751,0,0,"bratislavsky kraj, malacky",0
81752,1,0,"trenciansky kraj, povazska bystrica",0
81753,1,1,"zahranicie, zahranicie - usa",12
81754,0,1,"zilinsky kraj, ruzomberok",13
81755,1,1,"zilinsky kraj, dolny kubin",0
81756,1,1,"presovsky kraj, poprad",14
81757,1,1,"banskobystricky kraj, zvolen",12
81758,0,1,"zilinsky kraj, zilina",0
81759,1,0,"presovsky kraj, kezmarok",0
81760,1,1,"presovsky kraj, presov",0
81761,1,0,"zilinsky kraj, martin",13
81778,1,0,"banskobystricky kraj, brezno",0
81783,1,1,"banskobystricky kraj, brezno",18
81790,0,0,"banskobystricky kraj, banska bystrica",0
81793,1,0,"banskobystricky kraj, brezno",0
81796,1,1,"banskobystricky kraj, brezno",17
81870,0,0,"trnavsky kraj, holic",23
81907,0,1,"zilinsky kraj, zilina",0
82030,1,1,"kosicky kraj, spisska nova ves",10
82032,1,0,"zahranicie, zahranicie - usa",0
82034,1,1,"kosicky kraj, kosice - zapad",16
82036,1,1,"nitriansky kraj, levice",0
82038,0,0,"presovsky kraj, presov",0
82039,0,1,"trenciansky kraj, prievidza",0
82040,1,0,"banskobystricky kraj, ziar nad hronom",0
82041,1,0,"kosicky kraj, kosice - okolie",0
82042,1,0,"banskobystricky kraj, brezno",0
82043,0,1,"trnavsky kraj, hlohovec",0
82044,1,0,"trenciansky kraj, dubnica nad vahom",0
82045,1,1,"bratislavsky kraj, bratislava - okolie",0
82046,1,1,"presovsky kraj, stropkov",16
82047,0,0,"presovsky kraj, poprad",0
82048,0,1,"trenciansky kraj, prievidza",0
82049,1,0,"zilinsky kraj, namestovo",16
82050,0,0,"trenciansky kraj, handlova",0
82051,0,1,"nitriansky kraj, zeliezovce",23
82052,1,0,"nitriansky kraj, sala",0
82053,1,0,"zahranicie, zahranicie - kanada",0
82057,1,1,"banskobystricky kraj, filakovo",0
82061,1,1,"zilinsky kraj, zilina",16
82215,1,1,"zilinsky kraj, zilina",13
82220,1,1,"trenciansky kraj, nove mesto nad vahom",12
82240,1,0,"trnavsky kraj, trnava",19
82259,0,0,"nitriansky kraj, nitra",15
82260,1,1,"bratislavsky kraj, malacky",10
82261,1,0,"banskobystricky kraj, krupina",1
82262,1,1,"presovsky kraj, humenne",14
82263,1,0,"trenciansky kraj, banovce nad bebravou",0
82264,1,1,"nitriansky kraj, levice",0
82265,1,1,"zilinsky kraj, martin",15
82266,1,0,"kosicky kraj, spisska nova ves",0
82267,0,0,"kosicky kraj, kosice - okolie",0
82268,1,0,"bratislavsky kraj, bratislava - raca",13
82269,0,0,"kosicky kraj, trebisov",13
82270,1,1,"bratislavsky kraj, bratislava - dubravka",0
82271,1,0,"banskobystricky kraj, rimavska sobota",0
82272,1,0,"trenciansky kraj, prievidza",12
82273,1,0,"banskobystricky kraj, sliac",15
82274,0,0,"zahranicie, zahranicie - ostatne",16
82321,1,1,"zilinsky kraj, zilina",13
82372,1,1,"zilinsky kraj, zilina",13
82391,0,1,"zahranicie, zahranicie - nemecko",0
82396,0,0,"trenciansky kraj, trencin",0
82397,1,0,"kosicky kraj, kosice - sever",14
82398,1,1,"zilinsky kraj, trstena",0
82399,1,0,"zilinsky kraj, ruzomberok",14
82400,1,1,"zilinsky kraj, martin",13
82401,1,1,"bratislavsky kraj, bratislava - okolie",0
82402,0,0,"trenciansky kraj, trencin",13
82403,0,0,"zilinsky kraj, martin",0
82404,1,0,"presovsky kraj, presov",0
82405,1,1,"kosicky kraj, kosice - krasna nad hornadom",0
82406,0,0,"zilinsky kraj, trstena",0
82407,1,0,"presovsky kraj, svidnik",15
82408,0,1,"nitriansky kraj, sturovo",0
82409,1,0,"nitriansky kraj, surany",16
82410,1,0,"kosicky kraj, kosice - okolie",0
82411,1,0,"presovsky kraj, bardejov",12
82412,1,1,"banskobystricky kraj, detva",0
82413,1,0,"kosicky kraj, michalovce",0
82461,0,0,"kosicky kraj, kosice - ostatne",0
82473,0,1,"zilinsky kraj, cadca",15
82527,1,0,"nitriansky kraj, komarno",17
82528,1,0,"presovsky kraj, spisske podhradie",15
82529,1,1,"bratislavsky kraj, bratislava - devinska nova ves",12
82530,1,0,"presovsky kraj, poprad",0
82531,1,0,"kosicky kraj, michalovce",15
82532,1,1,"kosicky kraj, medzev",0
82533,0,1,"kosicky kraj, kosice - krasna nad hornadom",0
82534,1,1,"nitriansky kraj, nove zamky",12
82535,0,1,"zilinsky kraj, bytca",13
82536,0,1,"nitriansky kraj, levice",0
82537,1,1,"presovsky kraj, stara lubovna",12
82538,1,0,"zahranicie, zahranicie - ostatne",22
82539,1,0,"zilinsky kraj, namestovo",12
82540,0,0,"zilinsky kraj, namestovo",11
82541,1,1,"nitriansky kraj, levice",12
82542,1,0,"presovsky kraj, humenne",0
82543,0,0,"presovsky kraj, vranov nad toplou",17
82544,1,0,"nitriansky kraj, nove zamky",16
82548,0,0,"zahranicie, zahranicie - australia",14
82553,1,1,"zilinsky kraj, cadca",0
82618,1,1,"presovsky kraj, vranov nad toplou",18
82619,1,0,"kosicky kraj, michalovce",0
82620,1,1,"trnavsky kraj, trnava",0
82621,1,0,"banskobystricky kraj, rimavska sobota",0
82622,1,0,"trenciansky kraj, puchov",11
82624,1,1,"banskobystricky kraj, sliac",14
82625,0,0,"banskobystricky kraj, brezno",0
82627,1,1,"bratislavsky kraj, bratislava - petrzalka",18
82629,0,1,"kosicky kraj, michalovce",0
82631,0,1,"kosicky kraj, roznava",0
82633,1,1,"nitriansky kraj, nitra",18
82635,1,1,"zilinsky kraj, martin",20
82643,1,0,"banskobystricky kraj, lucenec",35
82647,1,0,"presovsky kraj, bardejov",0
82648,1,1,"presovsky kraj, snina",0
82657,1,1,"zilinsky kraj, dolny kubin",17
82658,1,0,"zilinsky kraj, namestovo",16
82674,0,0,"zilinsky kraj, zilina",22
82716,1,1,"banskobystricky kraj, brezno",16
82729,1,0,"zilinsky kraj, trstena",18
82758,1,1,"zilinsky kraj, cadca",0
82790,0,1,"banskobystricky kraj, banska bystrica",0
82822,1,0,"zilinsky kraj, dolny kubin",16
82854,0,0,"presovsky kraj, presov",15
82954,0,0,"zilinsky kraj, namestovo",0
82973,1,1,"trenciansky kraj, banovce nad bebravou",0
82974,1,1,"banskobystricky kraj, brezno",14
82975,1,1,"trnavsky kraj, senica",10
82976,1,0,"nitriansky kraj, hurbanovo",0
82977,1,0,"trenciansky kraj, prievidza",0
82978,0,1,"trnavsky kraj, senica",0
82979,1,1,"zilinsky kraj, tvrdosin",0
82980,1,1,"zilinsky kraj, zilina",14
82981,0,0,"presovsky kraj, presov",0
82982,1,0,"nitriansky kraj, topolcany",0
82983,0,0,"presovsky kraj, presov",0
82984,0,1,"zahranicie, zahranicie - ostatne",13
82985,0,1,"nitriansky kraj, nove zamky",0
82986,1,1,"trenciansky kraj, nove mesto nad vahom",15
82987,0,1,"bratislavsky kraj, bratislava - petrzalka",0
82988,1,1,"presovsky kraj, hanusovce nad toplou",14
82989,1,0,"kosicky kraj, kosice - dargovskych hrdinov",0
82990,0,1,"zahranicie, zahranicie - kanada",0
82991,0,0,"trenciansky kraj, ilava",0
83005,0,1,"ceska republika, cz - plzensky kraj",0
83035,1,1,"zahranicie, zahranicie - usa",16
83138,1,0,"zilinsky kraj, cadca",15
83154,0,0,"zilinsky kraj, cadca",0
83167,1,0,"trnavsky kraj, trnava",12
83168,1,0,"kosicky kraj, kosice - dargovskych hrdinov",17
83169,1,1,"trnavsky kraj, hlohovec",0
83170,1,0,"kosicky kraj, kosice - okolie",0
83171,1,0,"trnavsky kraj, galanta",0
83172,1,0,"kosicky kraj, kosice - sever",0
83173,1,1,"banskobystricky kraj, detva",0
83174,1,0,"trenciansky kraj, puchov",12
83175,0,0,"zilinsky kraj, dolny kubin",0
83176,0,0,"nitriansky kraj, topolcany",14
83177,0,0,"zilinsky kraj, kysucke nove mesto",0
83178,0,1,"kosicky kraj, kosice - juh",20
83179,1,1,"zahranicie, zahranicie - francuzsko",0
83180,1,0,"zahranicie, zahranicie - ostatne",0
83181,1,1,"trenciansky kraj, ilava",12
83182,0,1,"banskobystricky kraj, detva",0
83183,1,1,"zahranicie, zahranicie - gb",0
83184,1,0,"bratislavsky kraj, bratislava - karlova ves",22
83185,0,0,"zahranicie, zahranicie - ostatne",0
83186,0,1,"kosicky kraj, michalovce",17
83253,0,0,"zilinsky kraj, cadca",0
83260,1,0,"zilinsky kraj, martin",14
83289,0,0,"kosicky kraj, michalovce",0
83290,0,0,"zahranicie, zahranicie - usa",0
83291,1,0,"zilinsky kraj, martin",0
83292,1,1,"kosicky kraj, kosice - juh",0
83293,1,1,"bratislavsky kraj, bratislava - ruzinov",27
83294,1,0,"zilinsky kraj, tvrdosin",12
83295,1,1,"banskobystricky kraj, rimavska sobota",0
83296,0,1,"trnavsky kraj, senica",0
83297,1,0,"bratislavsky kraj, malacky",0
83298,1,1,"kosicky kraj, kosice - stare mesto",0
83299,1,0,"nitriansky kraj, zlate moravce",0
83300,0,1,"nitriansky kraj, nove zamky",18
83301,1,1,"nitriansky kraj, zeliezovce",14
83302,0,0,"presovsky kraj, poprad",0
83303,1,1,"presovsky kraj, levoca",15
83304,1,0,"zahranicie, zahranicie - usa",0
83305,0,1,"presovsky kraj, snina",0
83306,1,1,"kosicky kraj, secovce",12
83307,1,1,"bratislavsky kraj, bratislava - podunaj. biskupice",16
83308,0,1,"trnavsky kraj, senica",0
83309,1,1,"ceska republika, cz - kralovehradecky kraj",0
83314,1,1,"zilinsky kraj, kysucke nove mesto",15
83320,0,1,"zilinsky kraj, namestovo",20
83342,0,0,"banskobystricky kraj, brezno",19
83355,1,1,"zahranicie, zahranicie - ostatne",0
83409,1,1,"nitriansky kraj, nitra",13
83410,1,0,"banskobystricky kraj, brezno",0
83411,1,1,"trnavsky kraj, hlohovec",22
83412,1,1,"ceska republika, cz - pardubicky kraj",0
83413,1,1,"kosicky kraj, strazske",0
83414,1,1,"banskobystricky kraj, detva",0
83415,1,0,"zahranicie, zahranicie - rakusko",0
83416,1,1,"presovsky kraj, vranov nad toplou",15
83417,0,1,"banskobystricky kraj, lucenec",16
83418,1,0,"banskobystricky kraj, banska bystrica",0
83419,0,1,"nitriansky kraj, nitra",0
83420,1,0,"banskobystricky kraj, hnusta",0
83421,0,1,"trenciansky kraj, prievidza",0
83422,1,1,"zilinsky kraj, martin",13
83423,1,0,"nitriansky kraj, nitra",0
83424,0,1,"banskobystricky kraj, banska bystrica",0
83425,1,1,"nitriansky kraj, surany",13
83426,1,1,"bratislavsky kraj, bratislava - okolie",13
83427,1,1,"banskobystricky kraj, poltar",17
83474,0,0,"zilinsky kraj, namestovo",0
83525,0,1,"zahranicie, zahranicie - usa",19
83565,1,0,"bratislavsky kraj, bratislava - okolie",0
83566,0,0,"presovsky kraj, kezmarok",19
83568,1,0,"banskobystricky kraj, hnusta",0
83569,0,0,"trenciansky kraj, prievidza",0
83572,0,0,"presovsky kraj, poprad",0
83591,0,1,"presovsky kraj, snina",18
83592,0,0,"trenciansky kraj, nemsova",0
83593,0,1,"kosicky kraj, kosice - stare mesto",0
83594,0,0,"nitriansky kraj, surany",0
83595,1,1,"trenciansky kraj, partizanske",22
83596,1,0,"zilinsky kraj, martin",0
83597,1,0,"zilinsky kraj, martin",0
83598,1,1,"zahranicie, zahranicie - ostatne",21
83599,0,1,"kosicky kraj, kosice - juh",0
83600,0,0,"trnavsky kraj, galanta",0
83601,0,0,"zahranicie, zahranicie - kanada",0
83602,1,0,"trnavsky kraj, samorin",0
83603,0,0,"banskobystricky kraj, banska bystrica",0
83604,0,0,"trnavsky kraj, dunajska streda",0
83605,0,0,"nitriansky kraj, nitra",15
83607,1,0,"kosicky kraj, michalovce",0
83609,1,1,"kosicky kraj, kosice - zapad",18
83610,0,1,"presovsky kraj, levoca",0
83612,1,1,"zahranicie, zahranicie - ostatne",0
83671,0,0,"zilinsky kraj, cadca",0
83673,1,0,"zilinsky kraj, liptovsky mikulas",0
83733,1,0,"zahranicie, zahranicie - ostatne",21
83741,0,0,"kosicky kraj, trebisov",22
83742,1,1,"zilinsky kraj, zilina",29
83805,0,1,"nitriansky kraj, nove zamky",15
83831,1,1,"presovsky kraj, presov",19
83833,0,0,"nitriansky kraj, zlate moravce",23
83849,1,0,"zilinsky kraj, zilina",20
83905,1,0,"zilinsky kraj, kysucke nove mesto",0
83923,0,0,"kosicky kraj, michalovce",0
83924,0,1,"presovsky kraj, svidnik",18
83925,1,1,"kosicky kraj, kosice - okolie",0
83926,1,1,"presovsky kraj, vranov nad toplou",17
83927,1,0,"bratislavsky kraj, bratislava - petrzalka",0
83928,0,1,"trenciansky kraj, nove mesto nad vahom",0
83929,1,0,"trenciansky kraj, prievidza",18
83930,1,1,"zilinsky kraj, ruzomberok",17
83931,1,0,"trenciansky kraj, handlova",0
83932,0,0,"ceska republika, cz - praha",0
83933,0,0,"kosicky kraj, kosice - okolie",0
83934,1,0,"trnavsky kraj, piestany",0
83935,0,0,"zahranicie, zahranicie - gb",0
83936,1,1,"presovsky kraj, presov",0
83937,1,0,"zilinsky kraj, zilina",0
83938,1,0,"trenciansky kraj, prievidza",11
83939,1,1,"kosicky kraj, kosice - okolie",0
83946,1,1,"trnavsky kraj, sered",0
83951,0,0,"banskobystricky kraj, brezno",20
84036,1,1,"kosicky kraj, kosice - juh",18
84083,1,0,"trenciansky kraj, prievidza",20
84199,0,0,"nitriansky kraj, levice",21
84200,1,0,"trnavsky kraj, trnava",0
84201,1,0,"trnavsky kraj, trnava",18
84209,0,0,"bratislavsky kraj, bratislava - ruzinov",0
84214,1,1,"kosicky kraj, kosice - okolie",0
84217,1,1,"trenciansky kraj, nove mesto nad vahom",17
84221,1,1,"trenciansky kraj, nove mesto nad vahom",24
84224,1,1,"trenciansky kraj, nove mesto nad vahom",0
84226,1,1,"trenciansky kraj, nove mesto nad vahom",24
84229,1,1,"trenciansky kraj, nove mesto nad vahom",20
84248,0,0,"kosicky kraj, kosice - zapad",14
84258,1,0,"trenciansky kraj, nove mesto nad vahom",11
84262,1,0,"trenciansky kraj, nove mesto nad vahom",0
84264,1,0,"trenciansky kraj, nove mesto nad vahom",0
84266,1,0,"trenciansky kraj, nove mesto nad vahom",0
84267,1,0,"trenciansky kraj, nove mesto nad vahom",13
84269,1,1,"trnavsky kraj, piestany",0
84272,1,0,"trenciansky kraj, nove mesto nad vahom",0
84401,0,0,"banskobystricky kraj, brezno",21
84402,1,1,"trenciansky kraj, nove mesto nad vahom",0
84403,1,1,"trenciansky kraj, nove mesto nad vahom",0
84405,1,1,"trenciansky kraj, nove mesto nad vahom",27
84406,1,0,"trenciansky kraj, nove mesto nad vahom",0
84407,1,0,"trenciansky kraj, nove mesto nad vahom",0
84409,1,0,"trenciansky kraj, nove mesto nad vahom",15
84410,1,1,"trenciansky kraj, nove mesto nad vahom",19
84412,1,0,"trenciansky kraj, nove mesto nad vahom",0
84413,1,1,"trenciansky kraj, brezova pod bradlom",0
84416,1,1,"trenciansky kraj, nove mesto nad vahom",15
84433,1,0,"banskobystricky kraj, brezno",17
84449,0,0,"banskobystricky kraj, brezno",24
84466,1,0,"nitriansky kraj, nove zamky",21
84468,1,1,"zilinsky kraj, cadca",34
84483,1,1,"trenciansky kraj, nove mesto nad vahom",16
84484,1,1,"trenciansky kraj, myjava",19
84490,1,1,"banskobystricky kraj, banska bystrica",18
84492,1,1,"trenciansky kraj, nove mesto nad vahom",16
84496,1,1,"trenciansky kraj, nove mesto nad vahom",16
84543,1,0,"zilinsky kraj, turcianske teplice",24
84544,1,0,"trenciansky kraj, nove mesto nad vahom",15
84554,1,0,"trenciansky kraj, nove mesto nad vahom",12
84555,1,1,"ceska republika, cz - ustecky kraj",14
84557,1,1,"trenciansky kraj, nove mesto nad vahom",16
84566,1,1,"banskobystricky kraj, rimavska sobota",16
84567,0,1,"nitriansky kraj, levice",21
84568,1,0,"kosicky kraj, kosice - zapad",0
84569,1,0,"kosicky kraj, michalovce",0
84570,0,1,"trenciansky kraj, nove mesto nad vahom",13
84571,1,0,"trenciansky kraj, povazska bystrica",11
84572,1,0,"bratislavsky kraj, bratislava - ostatne",24
84573,1,0,"zahranicie, zahranicie - usa",0
84574,1,1,"banskobystricky kraj, banska bystrica",20
84575,0,1,"presovsky kraj, snina",0
84576,1,0,"trnavsky kraj, sladkovicovo",0
84577,1,0,"presovsky kraj, kezmarok",0
84578,0,1,"zahranicie, zahranicie - ostatne",0
84579,0,1,"kosicky kraj, kosice - juh",0
84580,1,1,"trnavsky kraj, sered",0
84581,1,0,"kosicky kraj, roznava",0
84582,1,0,"kosicky kraj, michalovce",0
84583,0,0,"trnavsky kraj, dunajska streda",14
84584,1,0,"banskobystricky kraj, lucenec",0
84666,0,0,"bratislavsky kraj, bratislava - petrzalka",0
84668,1,1,"trenciansky kraj, nove mesto nad vahom",0
84676,1,0,"nitriansky kraj, hurbanovo",0
84677,1,0,"zahranicie, zahranicie - gb",17
84678,1,1,"trnavsky kraj, trnava",18
84690,1,0,"zilinsky kraj, zilina",21
84691,0,1,"presovsky kraj, presov",0
84692,0,0,"presovsky kraj, presov",0
84693,1,0,"zilinsky kraj, zilina",16
84712,1,0,"zahranicie, zahranicie - ostatne",16
84713,1,0,"zilinsky kraj, cadca",28
84715,1,1,"trenciansky kraj, nove mesto nad vahom",19
84716,1,1,"trenciansky kraj, nove mesto nad vahom",17
84717,1,1,"trenciansky kraj, nove mesto nad vahom",12
84720,1,0,"trenciansky kraj, nove mesto nad vahom",0
84721,1,1,"trenciansky kraj, nove mesto nad vahom",0
84722,1,0,"trenciansky kraj, nove mesto nad vahom",14
84723,1,1,"trenciansky kraj, nove mesto nad vahom",0
84724,0,0,"trenciansky kraj, nove mesto nad vahom",0
84725,1,0,"trenciansky kraj, nove mesto nad vahom",16
84750,0,0,"trnavsky kraj, trnava",17
84757,1,1,"zahranicie, zahranicie - usa",18
84759,0,0,"zilinsky kraj, zilina",25
84762,1,0,"zilinsky kraj, martin",0
84763,0,1,"nitriansky kraj, tlmace",29
84766,0,0,"presovsky kraj, stara lubovna",14
84807,0,0,"trenciansky kraj, nove mesto nad vahom",16
84809,1,0,"trenciansky kraj, nove mesto nad vahom",26
84816,1,1,"nitriansky kraj, topolcany",0
84819,1,0,"trenciansky kraj, nove mesto nad vahom",0
84830,1,0,"trenciansky kraj, nove mesto nad vahom",0
84831,1,0,"trenciansky kraj, trencin",15
84833,1,0,"trenciansky kraj, nove mesto nad vahom",0
84840,0,0,"nitriansky kraj, sala",0
84841,1,1,"trnavsky kraj, piestany",14
84842,0,1,"trenciansky kraj, dubnica nad vahom",0
84843,1,0,"trenciansky kraj, prievidza",0
84844,1,0,"banskobystricky kraj, nova bana",0
84845,0,1,"bratislavsky kraj, bratislava - podunaj. biskupice",0
84846,0,1,"zahranicie, zahranicie - ostatne",0
84847,0,1,"kosicky kraj, cierna nad tisou",20
84848,1,1,"zilinsky kraj, kysucke nove mesto",0
84849,1,1,"kosicky kraj, kosice - juh",0
84850,0,0,"kosicky kraj, kosice - okolie",0
84851,1,0,"zahranicie, zahranicie - usa",0
84852,0,1,"banskobystricky kraj, lucenec",0
84915,0,1,"kosicky kraj, kosice - stare mesto",0
84916,0,1,"presovsky kraj, stara lubovna",0
84942,1,1,"banskobystricky kraj, banska bystrica",18
84944,0,0,"banskobystricky kraj, brezno",16
84948,1,0,"nitriansky kraj, sala",14
84949,1,1,"trenciansky kraj, trencin",20
84953,1,0,"trenciansky kraj, nove mesto nad vahom",33
84955,0,1,"trenciansky kraj, nove mesto nad vahom",0
84959,1,0,"trenciansky kraj, nove mesto nad vahom",0
85039,0,1,"trenciansky kraj, ilava",18
85092,0,0,"presovsky kraj, sabinov",0
85108,1,1,"zahranicie, zahranicie - ostatne",0
85133,0,1,"trnavsky kraj, sered",0
85192,1,1,"trenciansky kraj, nove mesto nad vahom",19
85220,1,0,"nitriansky kraj, levice",13
85221,1,0,"presovsky kraj, presov",17
85222,0,0,"kosicky kraj, kosice - okolie",0
85223,1,1,"zilinsky kraj, zilina",0
85224,1,1,"nitriansky kraj, zlate moravce",0
85226,1,1,"zilinsky kraj, zilina",0
85227,1,0,"zilinsky kraj, ruzomberok",0
85229,1,0,"trenciansky kraj, banovce nad bebravou",14
85230,1,1,"presovsky kraj, presov",0
